,CODDEPTO,DEPARTAMENTO,CODMPIO,ENTIDAD,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
103,15,BOYACÁ,15464,MONGUA,1472.95,1224.52,1813.12,2382.37,2180.56,2221.05,2463.38,3111.99,3307.24,3792.64,4315.53,5314.35,4993.61,6450.94,6870.76,9344.12,13130.69,12399.96,6957.84,9966.04,9657.32,9262.71
104,15,BOYACÁ,15466,MONGUÍ,768.95,1005.07,1426.18,1314.6,1340.14,1909.42,1674.76,2407.94,2588.55,3039.03,3126.66,3238.93,3566.81,5007.47,5392.09,6654.98,5462.72,7184.7,5769.44,8369.97,6814.03,7637.11
105,15,BOYACÁ,15469,MONIQUIRÁ,3722.23,3874.86,7098.9,5223.4,5236.21,5833.67,7297.77,7095.76,10320.7,10495.36,10258.11,11477.16,12434.48,18391.49,20405.71,24627.51,22963.04,32468.69,29842.04,30825.64,33516.21,36948.28
106,15,BOYACÁ,15476,MOTAVITA,2331.96,1206.58,1778.35,1605.08,1963.08,2226.8,1998.77,3016.74,3605.61,4117.07,4014.64,4129.0,5426.58,8166.29,9585.16,9840.91,8423.27,9665.51,9750.19,9848.39,12604.86,17849.32
107,15,BOYACÁ,15480,MUZO,3170.42,2636.22,2998.87,3634.89,4508.53,4272.88,4864.98,5594.33,6150.62,6145.97,6254.49,5761.3,7155.19,10119.81,11801.77,10337.32,11341.01,15551.58,13851.2,22258.27,16457.79,27458.33
108,15,BOYACÁ,15491,NOBSA,5724.4,5522.53,8873.89,8086.37,9942.82,9429.01,11186.53,9688.03,13243.49,18467.58,18352.43,22181.5,18823.15,21444.0,25629.07,26647.46,22382.77,24294.81,28517.49,36936.48,39795.79,39054.86
109,15,BOYACÁ,15494,NUEVO COLÓN,1438.19,1810.34,2018.47,1804.21,1916.72,1999.03,2772.88,3659.98,3490.54,3798.94,3734.99,4808.39,6628.02,7695.04,8931.55,9340.62,6999.22,11161.71,8431.22,10048.71,8914.81,7816.6
110,15,BOYACÁ,15500,OICATÁ,1278.15,0.0,1974.77,2445.76,2075.71,2034.85,2272.62,2086.61,2666.45,2789.63,2850.75,3294.35,3350.15,5218.82,8303.03,10105.26,6270.33,6106.24,7214.18,7225.17,6669.45,12077.2
111,15,BOYACÁ,15507,OTANCHE,6345.9,3815.25,5614.86,5036.59,5003.7,5525.72,6285.17,7064.95,5358.1,6760.58,7107.64,8387.62,9155.09,12993.49,12959.6,19150.88,18818.22,24903.73,24004.58,28158.81,29247.18,21871.98
112,15,BOYACÁ,15511,PACHAVITA,1491.47,1419.23,2091.09,1809.49,1880.88,2070.08,1867.67,2108.29,2502.72,2707.81,2667.15,2979.81,3730.7,4920.42,5282.76,8600.32,5709.61,7429.88,7272.97,8861.77,12007.1,6935.93
113,15,BOYACÁ,15514,PÁEZ,2380.31,1947.24,2286.63,2664.62,2851.21,2420.73,2373.35,3566.98,3479.91,3820.78,5548.03,5035.58,6305.39,8804.56,9657.78,11069.39,10720.54,11111.17,9912.48,11157.97,11060.53,10976.92
114,15,BOYACÁ,15516,PAIPA,5331.0,7589.32,8567.96,9447.48,10006.16,14254.61,14808.22,18629.23,19169.64,21025.27,21903.0,21848.32,18974.67,29847.97,32303.3,33560.37,37624.26,40451.85,37225.72,43856.51,44384.29,46080.56
115,15,BOYACÁ,15518,PAJARITO,1348.8,1549.77,1660.17,1701.64,2079.84,1974.6,2601.04,2541.01,2044.75,3146.04,4594.6,3587.84,3735.54,4620.27,9511.72,6891.32,4526.81,5361.88,7436.99,7843.41,5938.26,6854.24
116,15,BOYACÁ,15522,PANQUEBA,1006.61,1152.96,1670.3,1814.43,1813.33,1804.79,1976.56,2167.25,2465.28,2671.41,2956.03,2810.91,3246.3,4494.25,5380.13,4490.5,4161.95,5325.99,5051.87,5696.64,5960.27,6348.88
117,15,BOYACÁ,15531,PAUNA,3565.56,1950.0,4291.08,3334.86,4417.28,4294.5,4820.26,5286.01,5757.53,6548.3,6778.61,6140.04,8548.74,11230.48,11168.35,18469.34,14099.16,12942.08,12149.55,14138.33,16441.97,15543.5
118,15,BOYACÁ,15533,PAYA,2709.59,1712.1,2683.97,4417.55,5158.24,3554.58,2975.26,3097.93,4057.1,5129.6,5042.97,6835.73,5401.96,5674.34,9584.01,9691.65,7051.96,9250.43,11901.23,12503.45,12615.47,13445.94
119,15,BOYACÁ,15537,PAZ DE RÍO,1524.88,1454.13,1723.27,1428.33,2220.99,2444.92,3058.84,3934.13,3526.11,3903.51,3845.4,4574.48,4034.6,5344.04,4719.44,8921.15,5443.21,6777.78,6265.17,9551.34,5397.05,6327.18
120,15,BOYACÁ,15542,PESCA,2425.13,1987.27,3141.48,2696.58,2856.46,3316.14,3369.15,3811.8,4678.24,5216.01,5435.18,6123.21,6877.05,7813.12,13573.4,12894.29,10152.86,11199.32,10428.01,12423.55,12555.31,12802.37
121,15,BOYACÁ,15550,PISBA,1351.5,1728.26,2844.6,1937.36,2745.68,2883.24,3279.69,4962.74,5536.12,5241.91,4773.32,,4679.08,8148.06,8596.1,11373.75,6584.7,8600.35,11024.94,7788.15,11142.65,7428.32
122,15,BOYACÁ,15572,PUERTO BOYACÁ,18445.23,14699.36,18368.02,22346.73,30186.95,31439.04,46758.23,53997.9,91260.5,102100.55,75410.17,103707.47,42416.13,93834.26,87917.41,95473.46,74971.2,56594.21,99173.68,70351.86,70378.79,102287.04
123,15,BOYACÁ,15580,QUÍPAMA,1983.44,2181.52,4104.12,3298.69,3853.55,3995.34,5423.56,5230.37,5820.83,6194.47,5624.7,5184.99,5940.28,8465.57,9472.97,12482.31,10077.41,9318.27,10759.94,14017.62,11936.9,16009.36
124,15,BOYACÁ,15599,RAMIRIQUÍ,3048.47,2729.03,2997.89,3766.04,4513.55,4832.48,5423.45,5079.31,6284.62,6327.57,6791.72,8582.49,10506.26,14173.48,12705.87,16298.08,14806.79,15257.72,17463.72,19622.16,18826.38,18570.75
125,15,BOYACÁ,15600,RÁQUIRA,2353.36,2796.77,3286.46,2928.81,2964.67,2955.4,3830.86,3423.68,2355.39,5360.47,5323.89,6937.69,7359.53,9232.78,13512.53,10711.49,8718.81,12680.17,15038.99,16803.94,14975.72,13400.25
126,15,BOYACÁ,15621,RONDÓN,1039.35,1218.87,2195.75,2184.97,1624.97,1830.46,1798.4,2703.79,2405.22,2923.98,2845.25,2887.09,3750.42,4925.5,4534.37,5981.05,8403.46,6019.2,5195.43,7126.72,7234.96,10584.83
127,15,BOYACÁ,15632,SABOYÁ,2690.59,2993.85,5368.45,3713.24,3643.78,4222.52,4444.69,6263.85,6377.26,6999.37,8001.58,7999.35,13658.52,9492.34,12943.94,18456.06,16101.17,18377.53,18343.14,18361.39,17548.27,20887.8
128,15,BOYACÁ,15638,SÁCHICA,1724.55,1363.45,1829.99,2089.8,1458.41,2401.29,2343.3,2864.84,3557.37,3564.56,3390.5,6247.36,3697.21,6561.63,6844.58,11529.66,10079.11,9486.63,9423.73,12249.31,10188.59,11870.31
129,15,BOYACÁ,15646,SAMACÁ,3409.82,3737.7,6316.46,4805.29,6133.24,5283.33,6836.38,6757.22,7452.01,10901.03,8996.44,10384.32,12774.77,17488.58,21714.18,25913.69,20708.5,21189.6,25458.79,29852.21,40599.39,36861.52
130,15,BOYACÁ,15660,SAN EDUARDO,1016.42,1176.58,1343.91,1385.26,2048.85,1667.68,3662.92,3481.76,3396.87,2594.84,2621.68,2278.36,2497.85,4439.51,7977.85,4356.41,4544.57,5218.62,4835.69,7853.82,9337.0,7151.67
131,15,BOYACÁ,15664,SAN JOSÉ DE PARE,1446.47,1242.42,1787.6,1599.15,2157.92,2343.45,2843.65,3812.54,3816.91,4099.23,4204.4,6285.64,4825.51,6827.82,8928.45,9137.94,9143.46,9239.24,11341.78,16099.96,10001.69,13183.75
132,15,BOYACÁ,15667,SAN LUIS DE GACENO,1904.94,2033.44,2844.62,2434.55,3175.89,2927.08,3524.84,5031.26,4560.97,5094.68,4709.17,4993.71,5326.49,9536.92,7707.4,10735.0,8187.44,8763.23,9441.97,10820.29,9247.5,13858.56
133,15,BOYACÁ,15673,SAN MATEO,1625.97,2115.75,2797.78,3117.23,2752.64,2793.38,3373.77,3464.83,3803.98,4278.68,5390.89,4661.59,5419.68,6610.7,7498.98,11549.48,6677.6,8561.25,7581.99,10295.18,8286.97,9612.74
134,15,BOYACÁ,15676,SAN MIGUEL DE SEMA,3574.37,1756.38,0.0,2042.53,2638.33,3935.63,2956.09,3668.8,3462.51,3835.47,3594.63,3450.32,4310.87,5439.58,6997.92,7938.73,5776.92,6914.17,7622.85,7090.55,7019.02,8295.54
135,15,BOYACÁ,15681,SAN PABLO DE BORBUR,3550.23,2198.94,2921.09,2503.14,2253.94,3783.95,3688.73,4763.01,6515.92,5597.58,5566.88,5727.51,6635.84,8842.45,8670.22,10487.5,10062.68,11272.21,11532.96,17298.16,15531.51,15903.59
136,15,BOYACÁ,15686,SANTANA,4198.86,3792.17,3573.38,2623.97,2546.12,3558.22,3878.63,5918.98,5567.77,5746.53,6552.48,6091.14,7775.6,8342.95,10692.73,13388.41,10058.67,12230.95,11035.42,14819.33,13013.6,14605.38
137,15,BOYACÁ,15690,SANTA MARÍA,1767.05,2777.23,3072.98,3506.94,3087.1,3715.39,3938.07,4742.87,4628.62,5815.37,5101.42,5554.38,5143.58,5963.34,7200.07,11459.57,10714.32,10538.88,10564.94,11878.71,11553.86,12634.31
138,15,BOYACÁ,15693,SANTA ROSA DE VITERBO,2328.8,2270.86,3551.8,2596.76,2414.9,2969.02,3353.86,3949.55,4287.21,4573.44,4381.03,4350.48,5400.58,8874.75,8581.44,11496.29,9907.61,11305.55,10279.62,14448.53,11657.85,12766.36
139,15,BOYACÁ,15696,SANTA SOFÍA,3360.07,2565.05,3264.32,1693.57,2542.87,2333.75,3469.82,3348.9,2784.32,3219.75,3370.87,4079.38,4208.01,5496.92,6551.47,8542.83,8497.7,9564.03,11060.58,13373.09,13187.5,10622.24
140,15,BOYACÁ,15720,SATIVANORTE,1531.68,1202.97,1755.0,1311.17,1553.0,1950.65,2460.03,3008.31,3065.17,3353.81,3978.81,4263.96,4092.44,5240.88,7237.93,7455.17,6845.23,6593.71,6457.28,7265.47,6537.77,7816.09
141,15,BOYACÁ,15723,SATIVASUR,921.23,877.63,1175.32,1475.05,1300.9,1631.0,1902.92,1865.33,2383.52,2285.29,2599.47,2747.02,3048.47,3357.79,3243.16,6262.38,3894.42,4773.01,6280.08,7185.4,4875.96,4938.63
142,15,BOYACÁ,15740,SIACHOQUE,1538.46,1805.36,3241.72,2551.6,2535.7,3348.4,2858.04,3813.51,4988.93,5272.31,5089.13,6524.55,6633.14,10360.28,9170.57,14077.04,9932.2,13841.39,11165.79,13333.04,13385.95,13528.99
143,15,BOYACÁ,15753,SOATÁ,2407.43,2967.41,3643.01,4054.21,4434.94,4153.53,4902.78,4692.63,5438.13,5550.55,4947.07,5216.01,6490.52,8651.77,12444.55,15084.66,12383.53,9617.96,10890.72,13510.71,13352.65,14444.41
144,15,BOYACÁ,15755,SOCOTÁ,2351.57,2529.18,3915.89,4110.22,4279.95,4196.94,4834.89,4940.75,5634.8,6633.57,6867.95,7020.23,8047.31,8494.5,14382.23,13113.85,9826.7,13085.64,13738.57,20219.7,10766.67,15491.48
145,15,BOYACÁ,15757,SOCHA,1653.48,1421.89,2237.85,2631.45,2470.8,2704.86,2949.3,4024.17,4223.94,4027.28,5016.41,5582.14,4145.61,7727.75,7151.52,11795.49,7115.24,7279.95,9669.7,11411.86,10691.73,15008.72
146,15,BOYACÁ,15759,SOGAMOSO,16428.28,14901.29,21219.08,40836.44,48874.43,53114.91,59883.87,65682.86,71282.65,76563.52,74286.58,77080.96,86306.08,103858.2,110102.64,122084.51,164055.05,151524.98,161288.36,195891.13,190717.62,204882.63
147,15,BOYACÁ,15761,SOMONDOCO,1446.8,1631.35,2375.94,2101.86,2581.52,2198.84,2410.67,3146.68,2892.69,3332.31,3094.1,4059.14,4009.82,5518.29,5403.11,5777.97,7071.43,10646.23,6248.76,8479.72,7156.2,7469.83
148,15,BOYACÁ,15762,SORA,1387.88,1227.83,1720.24,3487.11,1793.23,3148.62,1979.97,3275.52,2638.5,3278.03,3049.44,4592.11,3842.87,5666.35,5894.41,9063.58,5743.69,8668.28,6529.27,6961.5,6473.46,7634.62
149,15,BOYACÁ,15763,SOTAQUIRÁ,1959.85,1805.76,2330.25,2958.25,2850.19,3041.61,3202.86,3250.12,4478.96,5021.86,4310.22,4947.62,6513.02,9691.82,10051.56,12123.9,9756.09,11772.48,11207.85,12364.71,12464.08,16907.51
150,15,BOYACÁ,15764,SORACÁ,2461.44,1762.53,1887.75,2387.46,2520.65,2734.89,2800.64,4256.11,3937.54,4592.17,4153.82,4271.31,6586.25,7992.93,9880.02,10501.47,8885.84,12155.17,11666.59,11675.39,11918.79,12039.99
151,15,BOYACÁ,15774,SUSACÓN,1664.63,1481.71,2775.85,1889.71,500.42,2122.36,2192.91,2812.61,3363.96,3657.25,3467.2,2614.19,3785.9,5123.23,7545.36,3722.68,5484.43,5067.37,6507.9,7816.05,8024.82,7112.7
152,15,BOYACÁ,15776,SUTAMARCHÁN,1561.2,2107.67,3341.61,3208.33,2928.69,2884.67,2809.82,3592.11,3696.0,4229.6,3909.14,5412.95,5466.42,6353.47,9082.88,10631.64,10770.79,8350.05,22018.5,18076.54,12410.51,12569.24
153,15,BOYACÁ,15778,SUTATENZA,1070.7,1347.87,1879.77,1913.48,2097.54,2605.63,2126.97,3226.96,3680.34,4978.38,4031.79,4371.13,5214.35,7494.04,6949.9,11216.6,8192.85,9463.47,9973.58,11425.51,10310.36,11582.07
154,15,BOYACÁ,15790,TASCO,1008.85,1379.93,2158.14,2050.85,2386.94,2902.08,2491.76,3250.58,3967.34,5108.28,3915.54,6706.76,4461.46,5852.65,7083.58,10070.31,5513.28,7074.56,7362.89,10020.88,9112.84,10096.66
155,15,BOYACÁ,15798,TENZA,1386.22,1388.36,2437.36,2155.85,2602.45,2032.27,2115.18,2147.56,2950.49,2707.42,2650.74,3401.64,3653.06,4674.15,5725.08,8398.59,6950.91,7590.58,7039.6,8037.04,7164.36,7170.73
156,15,BOYACÁ,15804,TIBANÁ,3224.65,2883.87,2904.15,3342.31,3109.28,3185.4,3923.82,4179.93,4741.12,5563.39,5521.37,5432.87,6891.31,13815.79,12534.62,15511.22,12603.76,12430.98,13123.9,14057.07,16171.78,18464.42
157,15,BOYACÁ,15806,TIBASOSA,3698.47,4058.33,4385.02,4492.45,4305.21,5422.69,7031.39,6385.29,6478.44,8153.18,10820.74,7642.85,10697.42,12101.25,13435.89,15415.68,14138.42,17002.98,20273.22,24671.59,20709.2,26462.41
158,15,BOYACÁ,15808,TINJACÁ,1243.17,942.52,1986.42,1566.23,1711.56,1597.96,1750.21,2051.09,2636.84,3114.44,3051.98,2798.38,3580.15,4308.35,6110.17,7432.53,5979.68,6366.17,7000.5,8389.43,7529.57,7885.66
159,15,BOYACÁ,15810,TIPACOQUE,2343.28,1427.19,2082.96,1867.47,2118.2,0.0,2273.33,2679.2,3506.12,3495.41,3670.51,4199.35,4985.66,6723.58,6719.43,6578.28,8548.68,10346.44,7667.27,9628.0,8604.88,10102.88
160,15,BOYACÁ,15814,TOCA,2237.76,2872.04,4098.06,2454.53,3535.74,3029.79,3807.84,3956.73,4837.6,6491.93,5984.58,5696.75,8248.68,12365.91,14000.14,14422.84,12796.78,14282.55,12815.78,17513.74,14562.77,14534.57
161,15,BOYACÁ,15816,TOGÜÍ,2431.65,1867.08,1992.9,2067.36,2295.51,2362.3,2819.17,3563.66,3391.81,4412.77,3991.27,4178.75,5601.51,6100.7,7074.23,11055.96,7713.27,8624.18,8627.59,9470.43,9968.37,10284.04
162,15,BOYACÁ,15820,TÓPAGA,1069.71,1040.06,3493.87,1423.92,2380.48,1620.52,3379.32,3033.3,2696.78,3247.19,3059.68,2605.11,3207.9,3546.82,3879.64,4715.0,4263.19,6130.95,5600.8,7914.83,6765.52,6440.19
163,15,BOYACÁ,15822,TOTA,1480.38,1504.15,912.47,2455.83,2049.13,2669.89,2595.41,3388.94,4304.07,4828.41,4879.68,4833.63,6268.66,7443.68,10456.84,12803.42,9987.36,10105.76,10744.2,12132.4,10981.36,11935.98
164,15,BOYACÁ,15832,TUNUNGUÁ,0.0,1021.92,0.0,1209.5,1243.83,1872.51,2176.64,3436.26,2638.76,2283.33,2527.17,2635.96,2302.17,9912.65,8249.78,14277.36,4821.85,14215.71,4626.81,14377.32,5458.35,6769.16
165,15,BOYACÁ,15835,TURMEQUÉ,1611.85,1859.92,2505.85,2551.35,2588.38,3107.99,2907.6,3118.87,3862.17,4626.93,4186.83,4520.06,5574.67,7721.73,9890.43,11673.24,8498.67,9166.01,9454.38,12003.66,9813.55,12640.03
166,15,BOYACÁ,15837,TUTA,2569.32,2828.46,3860.17,4898.83,6038.81,8211.49,6518.78,7856.3,6651.71,7224.71,7031.17,9536.37,9613.98,17334.04,16919.62,19260.46,13026.38,18851.62,23709.35,19146.3,18594.49,22629.96
167,15,BOYACÁ,15839,TUTAZÁ,1280.67,1365.99,1708.96,1980.97,1598.56,1846.78,2037.42,3464.04,2667.91,2375.25,2711.18,3394.66,3361.67,4295.4,4889.02,6548.97,4487.88,5262.24,6498.99,7064.98,5455.47,6516.88
168,15,BOYACÁ,15842,UMBITA,3015.88,2781.89,3463.27,3291.38,3156.01,3221.56,3806.84,4744.83,4624.42,4844.88,4997.72,5352.39,8276.63,9387.26,10096.66,11874.54,11099.63,11226.7,17990.01,20267.68,15551.2,14281.89
169,15,BOYACÁ,15861,VENTAQUEMADA,2554.82,4234.72,6319.39,3995.04,4827.87,4257.12,5899.41,5806.77,6529.05,7874.76,7443.06,8169.22,10162.18,12282.05,13672.87,20496.57,16898.94,20836.08,19245.23,20896.0,24554.17,22537.45
170,15,BOYACÁ,15879,VIRACACHÁ,1608.63,1387.61,3587.53,2096.35,1644.32,2100.79,2541.96,3293.33,3245.53,2732.24,3931.05,3205.44,3932.74,6123.59,5899.37,7794.85,5339.55,6837.82,6139.35,6649.39,7728.3,7086.09
171,15,BOYACÁ,15897,ZETAQUIRA,2476.45,2188.67,3881.4,2543.66,3342.54,2603.88,3157.88,4014.7,3559.13,3947.69,5543.35,6956.13,6142.06,8397.8,11634.22,9476.46,10608.13,11510.73,11886.61,13728.98,12145.05,13797.22
172,17,CALDAS,17000,CALDAS,6526.25,7255.88,9051.62,11657.94,11779.74,12613.3,14705.52,16727.55,17950.97,19350.55,19321.72,20257.84,22428.17,28659.51,31194.24,32655.6,34950.0,38089.63,652270.63,712400.38,785512.99,830065.88
173,17,CALDAS,17001,MANIZALES,84407.4,79669.18,100532.74,178425.01,171732.71,177895.21,213907.36,235837.81,250744.2,245121.45,267521.23,281328.03,276268.17,321583.81,358917.39,376140.25,437316.63,454183.33,458954.0,499469.28,523619.18,641287.88
174,17,CALDAS,17013,AGUADAS,5521.96,6735.19,9516.68,8427.0,8102.19,8344.72,9284.49,9898.87,10403.69,11648.89,11413.87,11497.19,16925.89,18544.45,18823.93,19483.85,19621.07,22517.41,23186.86,31294.96,25803.44,31940.16
175,17,CALDAS,17042,ANSERMA,5581.96,5601.35,6915.71,7973.52,7511.91,8714.57,9906.98,11651.27,12996.47,13902.16,13598.23,12392.07,17560.7,24474.92,26963.81,28091.23,28114.46,30151.59,35207.96,36045.2,36987.67,43355.13
176,17,CALDAS,17050,ARANZAZU,2980.99,2119.84,3313.33,3496.87,3939.05,4041.18,4072.57,5325.07,6043.54,6213.76,5631.79,5634.49,4152.11,7503.49,10997.99,12042.7,10014.38,13209.43,16972.18,17566.21,14970.47,21191.96
177,17,CALDAS,17088,BELALCÁZAR,2652.85,4474.53,3114.79,3562.01,3230.32,4168.99,4284.25,4841.62,5349.61,7810.08,6053.83,5810.21,6711.48,9278.21,12346.98,13231.66,11514.65,16241.39,17318.99,21021.8,14055.51,18187.44
178,17,CALDAS,17174,CHINCHINÁ,9527.27,11229.5,14453.59,12609.2,13762.3,15894.77,16467.86,19079.61,22244.85,24072.76,23465.48,23418.93,28981.69,39279.92,40921.91,45443.5,44177.32,48654.77,47880.06,54747.42,55901.81,63403.45
179,17,CALDAS,17272,FILADELFIA,2359.34,2663.6,3689.05,2785.61,3571.45,3499.12,4674.61,5227.39,5004.53,5767.01,6445.43,5578.57,7317.68,9632.67,9871.53,12348.84,10559.05,11475.71,11592.96,16178.38,13572.88,21346.28
180,17,CALDAS,17380,LA DORADA,0.0,16317.82,17639.31,14619.13,16392.75,18758.4,21401.07,30831.42,29547.86,35210.99,28656.7,42235.68,45135.09,55418.44,56465.31,70058.16,76302.31,86695.05,82280.1,101816.92,86967.54,98025.43
181,17,CALDAS,17388,LA MERCED,1956.18,2434.94,3333.95,2826.28,2862.69,3069.85,3249.15,3265.77,3656.03,3874.45,3961.76,3545.05,4760.64,5620.72,6293.83,6513.4,7568.12,8589.56,8436.15,9052.61,11245.86,9628.23
182,17,CALDAS,17433,MANZANARES,4071.33,4776.68,5942.85,5505.51,5522.86,6658.2,7162.02,7687.35,8451.88,10664.5,9582.4,10555.79,11945.17,15183.34,17523.63,16231.11,17155.95,20740.88,22277.75,24990.65,22283.03,29935.28
183,17,CALDAS,17442,MARMATO,6430.96,2005.89,2975.29,2130.25,3072.58,2932.0,4485.26,5182.4,6190.41,9083.06,7290.04,6018.28,11290.38,15659.06,11235.6,9526.15,11261.49,11274.04,9881.3,12873.51,12282.76,19944.78
184,17,CALDAS,17444,MARQUETALIA,2201.37,2335.62,3025.89,3144.44,2962.45,4426.18,4046.29,5599.63,6113.9,9727.47,6766.1,7047.85,8674.96,9490.79,12619.35,11266.3,12885.06,14328.1,16682.73,17872.67,18486.53,28232.23
185,17,CALDAS,17446,MARULANDA,1526.45,1113.98,1587.01,1318.96,1417.06,1692.17,1494.65,1935.47,2350.7,2495.12,2148.43,2613.25,3272.61,6816.68,7458.9,5432.17,2624.12,3604.38,4223.87,6050.71,4462.94,7265.64
186,17,CALDAS,17486,NEIRA,2296.0,3440.1,4388.33,4228.36,4435.39,4973.34,6629.56,6430.07,7064.74,8799.64,8805.42,9003.46,11623.48,17831.24,21629.43,19809.86,19570.87,21691.31,21045.25,24258.9,24464.0,34076.73
187,17,CALDAS,17495,NORCASIA,1287.23,2172.46,3961.78,3404.49,4316.11,3363.28,3457.36,4086.76,4567.61,5846.18,5157.97,5444.9,6214.86,10191.81,9893.91,9627.43,11682.99,9870.27,12615.79,11167.98,12277.8,14756.04
188,17,CALDAS,17513,PÁCORA,3854.52,3343.27,3978.91,4190.74,3914.89,4591.29,5192.03,6039.2,6914.37,6846.13,7524.98,6777.78,8897.6,12807.44,11551.96,12615.54,12640.88,16303.59,17599.79,18564.08,19326.05,21025.77
189,17,CALDAS,17524,PALESTINA,3858.18,4386.69,6069.03,6420.81,6091.73,7113.93,7090.02,7901.03,8941.37,11337.01,10192.71,9137.79,11617.62,15305.18,20080.64,17434.89,15572.72,23148.81,18872.98,18495.18,20766.35,21614.79
190,17,CALDAS,17541,PENSILVANIA,3955.07,4960.64,4663.93,4621.79,5737.43,6110.24,7129.2,9062.6,9144.29,11045.1,9778.78,9101.48,10838.25,15678.33,16775.36,16043.02,18156.4,18929.81,23047.12,24533.01,24165.61,33567.8
191,17,CALDAS,17614,RIOSUCIO,6403.67,9158.91,9935.71,9283.29,10228.11,12804.46,14872.86,16594.71,17006.37,22577.63,20635.42,21837.1,26841.95,39658.57,42433.15,44072.02,43268.9,48599.09,56391.07,66568.59,63945.03,69127.54
192,17,CALDAS,17616,RISARALDA,1732.42,1969.8,2706.09,2399.45,3139.36,3033.42,4031.05,4381.0,5302.54,5300.9,6026.83,5324.49,7285.38,10084.07,9983.25,10009.59,9597.74,11415.4,11517.45,14402.36,13434.69,17797.41
193,17,CALDAS,17653,SALAMINA,3864.09,2998.31,4144.98,3672.13,5290.73,5214.13,4296.91,6986.19,8185.61,9074.53,7283.51,9561.18,12323.86,14746.43,18103.29,14196.91,16797.62,17781.15,16914.53,18924.62,19654.56,24352.75
194,17,CALDAS,17662,SAMANÁ,3713.61,4042.86,5893.76,6934.77,7042.44,7843.27,10670.53,10209.9,11121.66,13508.43,11533.15,10608.02,13702.93,19491.77,21996.34,22796.88,23921.46,24551.89,24474.01,26186.41,26550.91,33936.4
195,17,CALDAS,17665,SAN JOSÉ,1012.13,1095.74,1544.13,1863.52,2298.73,2156.56,2377.36,2892.89,2992.25,3611.33,4381.05,3768.02,4824.51,6314.76,6702.85,5994.14,7837.06,9983.87,9011.24,9138.04,9811.79,12540.17
196,17,CALDAS,17777,SUPÍA,3977.01,3311.83,4719.93,5190.29,5359.27,6292.0,7409.89,8611.65,10713.58,11639.47,11519.65,10743.39,14389.74,21223.84,21753.05,24438.56,21503.28,25650.79,27710.72,30138.91,31891.77,36059.59
197,17,CALDAS,17867,VICTORIA,3359.63,5242.21,4615.08,3910.14,4667.89,4161.59,4993.51,4995.93,5552.99,6293.43,6212.67,6814.23,8259.09,15001.56,13779.21,11039.39,9992.75,17302.32,17531.56,16863.76,13243.47,17319.41
198,17,CALDAS,17873,VILLAMARÍA,5250.92,5345.5,8440.64,8051.13,7028.76,8230.55,9032.2,10902.87,11999.57,14189.32,13591.18,14451.29,17584.62,25325.67,26922.24,30963.95,32236.9,29914.21,31477.86,37883.07,38870.67,42204.29
199,17,CALDAS,17877,VITERBO,2426.15,2962.23,3291.2,3769.73,4421.94,4575.8,5430.05,6185.33,6071.49,6804.18,6507.98,6713.26,8160.27,11659.73,10199.66,16849.8,11755.78,11611.85,13510.1,13292.77,15059.42,17824.34
200,18,CAQUETÁ,18000,CAQUETÁ,4007.27,4752.32,6268.64,7981.88,8495.33,9632.69,10028.11,11583.75,13158.99,15359.03,14717.27,15576.76,20392.1,28876.37,48841.07,32131.51,33034.9,34526.74,413918.0,356140.5,376400.04,403189.59
201,18,CAQUETÁ,18001,FLORENCIA,14263.22,17562.16,21931.59,57406.28,61609.49,71717.13,73513.17,86438.48,98650.74,111469.16,99933.82,124199.11,149656.08,171104.99,475823.66,188615.0,232884.92,267864.62,287545.69,290580.13,293422.0,309636.91
202,18,CAQUETÁ,18029,ALBANIA,1964.67,2033.66,3506.87,2883.9,3233.42,3647.58,3551.78,3193.36,4288.17,4141.06,4479.05,3967.88,4920.11,6638.03,8387.61,10091.16,10189.86,7244.53,7859.15,6917.53,14827.14,10659.83
203,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,1962.02,1997.58,3207.37,2856.54,3762.55,3130.47,2490.78,4879.72,5839.18,6713.66,7163.09,5710.83,8922.2,14658.77,12919.96,10679.18,28358.07,14926.74,14453.59,30069.45,15879.45,57410.64
204,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,5584.97,7182.48,8096.45,7024.74,3294.35,6440.87,6976.37,8557.05,9947.66,12403.37,12414.96,10000.34,16919.14,44236.26,35041.05,50701.72,37998.32,31379.54,32942.81,39170.01,42045.35,45060.17
205,18,CAQUETÁ,18205,CURILLO,2608.71,4976.33,5940.21,4447.36,4748.52,4500.34,4757.82,5494.26,5662.55,6600.79,7943.69,6241.36,8407.14,10865.33,12121.52,16509.66,10520.81,11214.89,12506.36,15123.7,13840.67,18293.5
206,18,CAQUETÁ,18247,EL DONCELLO,3234.42,4352.56,5382.01,4397.73,4964.55,4834.53,5350.0,6671.56,8102.31,10158.31,10996.35,10430.74,13570.15,17944.19,16095.61,22601.48,24763.15,24542.92,27579.17,26871.38,28038.55,65544.91
