,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,AÑO,Cobertura de acueducto,Cobertura de alcantarillado
386,13,BOLÍVAR,13654,SAN JACINTO,2008,0.0,0.0
387,13,BOLÍVAR,13654,SAN JACINTO,2009,0.0,0.0
388,13,BOLÍVAR,13654,SAN JACINTO,2010,0.0,0.0
389,13,BOLÍVAR,13654,SAN JACINTO,2011,0.0,0.0
390,13,BOLÍVAR,13654,SAN JACINTO,2012,0.0,0.0
391,13,BOLÍVAR,13654,SAN JACINTO,2013,0.0,0.0
392,13,BOLÍVAR,13654,SAN JACINTO,2014,100.0,100.0
393,13,BOLÍVAR,13654,SAN JACINTO,2015,100.0,100.0
394,13,BOLÍVAR,13654,SAN JACINTO,2016,33.64,0.0
395,13,BOLÍVAR,13654,SAN JACINTO,2018,33.1,0.0
396,13,BOLÍVAR,13654,SAN JACINTO,2019,32.58,0.0
397,13,BOLÍVAR,13654,SAN JACINTO,2020,32.58,0.0
398,13,BOLÍVAR,13654,SAN JACINTO,2021,35.18,0.0
399,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,2012,10.15,0.0
400,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,2013,10.15,0.0
401,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,2014,50.79,0.0
402,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,2015,17.78,0.0
403,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,2016,17.03,0.0
404,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,2017,17.53,0.0
405,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,2018,17.48,0.0
406,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,2019,18.36,0.0
407,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,2020,48.74,0.0
408,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,2021,49.92,0.0
409,13,BOLÍVAR,13657,SAN JUAN NEPOMUCENO,2008,32.56,0.0
410,13,BOLÍVAR,13657,SAN JUAN NEPOMUCENO,2009,33.11,0.0
411,13,BOLÍVAR,13657,SAN JUAN NEPOMUCENO,2010,31.67,0.0
412,13,BOLÍVAR,13657,SAN JUAN NEPOMUCENO,2011,31.67,0.0
413,13,BOLÍVAR,13657,SAN JUAN NEPOMUCENO,2012,35.3,0.0
414,13,BOLÍVAR,13657,SAN JUAN NEPOMUCENO,2013,35.81,0.0
415,13,BOLÍVAR,13657,SAN JUAN NEPOMUCENO,2014,91.8,0.0
416,13,BOLÍVAR,13657,SAN JUAN NEPOMUCENO,2015,92.83,0.0
417,13,BOLÍVAR,13657,SAN JUAN NEPOMUCENO,2016,33.28,0.0
418,13,BOLÍVAR,13657,SAN JUAN NEPOMUCENO,2017,38.24,0.0
419,13,BOLÍVAR,13657,SAN JUAN NEPOMUCENO,2018,38.17,0.0
420,13,BOLÍVAR,13657,SAN JUAN NEPOMUCENO,2019,0.0,0.0
421,13,BOLÍVAR,13657,SAN JUAN NEPOMUCENO,2020,0.0,0.0
422,13,BOLÍVAR,13657,SAN JUAN NEPOMUCENO,2021,0.0,0.0
423,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,2008,71.52,52.93
424,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,2009,38.27,24.96
425,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,2010,38.28,25.19
426,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,2011,38.48,25.19
427,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,2012,26.27,17.17
428,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,2013,26.68,17.64
429,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,2014,26.57,17.57
430,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,2015,26.2,17.13
431,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,2016,26.78,17.54
432,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,2019,100.0,100.0
433,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,2020,100.0,100.0
434,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,2021,64.49,36.88
435,13,BOLÍVAR,13670,SAN PABLO,2008,100.0,0.0
436,13,BOLÍVAR,13670,SAN PABLO,2009,100.0,100.0
437,13,BOLÍVAR,13670,SAN PABLO,2010,81.38,75.92
438,13,BOLÍVAR,13670,SAN PABLO,2012,100.0,100.0
439,13,BOLÍVAR,13670,SAN PABLO,2013,100.0,100.0
440,13,BOLÍVAR,13670,SAN PABLO,2014,100.0,100.0
441,13,BOLÍVAR,13670,SAN PABLO,2015,100.0,100.0
442,13,BOLÍVAR,13670,SAN PABLO,2016,100.0,100.0
443,13,BOLÍVAR,13670,SAN PABLO,2017,77.93,42.85
444,13,BOLÍVAR,13670,SAN PABLO,2019,75.59,38.19
445,13,BOLÍVAR,13670,SAN PABLO,2020,78.22,42.42
446,13,BOLÍVAR,13670,SAN PABLO,2021,78.22,42.42
447,13,BOLÍVAR,13673,SANTA CATALINA,2008,77.2,0.0
448,13,BOLÍVAR,13673,SANTA CATALINA,2009,78.47,0.0
449,13,BOLÍVAR,13673,SANTA CATALINA,2010,48.76,1.69
450,13,BOLÍVAR,13673,SANTA CATALINA,2011,95.33,0.0
451,13,BOLÍVAR,13673,SANTA CATALINA,2012,55.1,0.0
452,13,BOLÍVAR,13673,SANTA CATALINA,2014,28.39,0.0
453,13,BOLÍVAR,13673,SANTA CATALINA,2015,100.0,0.0
454,13,BOLÍVAR,13673,SANTA CATALINA,2016,100.0,0.0
455,13,BOLÍVAR,13673,SANTA CATALINA,2017,100.0,0.0
456,13,BOLÍVAR,13673,SANTA CATALINA,2018,100.0,0.0
457,13,BOLÍVAR,13673,SANTA CATALINA,2019,100.0,0.0
458,13,BOLÍVAR,13673,SANTA CATALINA,2020,83.9,0.0
459,13,BOLÍVAR,13673,SANTA CATALINA,2021,78.74,0.0
460,13,BOLÍVAR,13683,SANTA ROSA,2016,80.0,0.0
461,13,BOLÍVAR,13683,SANTA ROSA,2017,80.0,0.0
462,13,BOLÍVAR,13683,SANTA ROSA,2021,0.0,0.0
463,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,2008,60.52,60.52
464,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,2009,62.35,62.35
465,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,2010,78.75,78.75
466,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,2011,83.86,83.86
467,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,2012,80.63,80.63
468,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,2013,81.7,81.7
469,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,2014,78.11,78.11
470,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,2015,78.18,78.18
471,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,2016,80.25,80.25
472,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,2017,100.0,92.64
473,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,2018,100.0,92.67
474,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,2019,52.05,51.9
475,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,2020,54.2,54.12
476,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,2021,52.05,51.9
477,13,BOLÍVAR,13744,SIMITÍ,2008,36.6,36.6
478,13,BOLÍVAR,13744,SIMITÍ,2009,35.75,0.0
479,13,BOLÍVAR,13744,SIMITÍ,2010,21.17,0.0
480,13,BOLÍVAR,13744,SIMITÍ,2011,21.25,0.0
481,13,BOLÍVAR,13744,SIMITÍ,2012,35.61,0.0
482,13,BOLÍVAR,13744,SIMITÍ,2013,35.15,0.0
483,13,BOLÍVAR,13744,SIMITÍ,2015,33.49,0.0
484,13,BOLÍVAR,13744,SIMITÍ,2016,34.92,0.0
485,13,BOLÍVAR,13744,SIMITÍ,2017,36.21,0.0
486,13,BOLÍVAR,13744,SIMITÍ,2018,35.98,0.0
487,13,BOLÍVAR,13744,SIMITÍ,2019,35.44,0.0
488,13,BOLÍVAR,13744,SIMITÍ,2020,35.56,0.0
489,13,BOLÍVAR,13744,SIMITÍ,2021,35.44,0.0
490,13,BOLÍVAR,13760,SOPLAVIENTO,2008,90.04,0.0
491,13,BOLÍVAR,13760,SOPLAVIENTO,2009,100.0,0.0
492,13,BOLÍVAR,13760,SOPLAVIENTO,2010,100.0,0.0
493,13,BOLÍVAR,13760,SOPLAVIENTO,2012,90.04,0.0
494,13,BOLÍVAR,13760,SOPLAVIENTO,2014,90.0,0.0
495,13,BOLÍVAR,13760,SOPLAVIENTO,2015,90.07,0.0
496,13,BOLÍVAR,13760,SOPLAVIENTO,2016,90.07,0.0
497,13,BOLÍVAR,13760,SOPLAVIENTO,2017,90.07,0.0
498,13,BOLÍVAR,13760,SOPLAVIENTO,2018,90.07,0.0
499,13,BOLÍVAR,13760,SOPLAVIENTO,2019,90.48,0.0
500,13,BOLÍVAR,13760,SOPLAVIENTO,2021,0.0,0.0
501,13,BOLÍVAR,13780,TALAIGUA NUEVO,2008,92.23,10.38
502,13,BOLÍVAR,13780,TALAIGUA NUEVO,2009,92.23,10.44
503,13,BOLÍVAR,13780,TALAIGUA NUEVO,2010,92.21,10.46
504,13,BOLÍVAR,13780,TALAIGUA NUEVO,2011,92.15,10.48
505,13,BOLÍVAR,13780,TALAIGUA NUEVO,2012,92.17,10.52
506,13,BOLÍVAR,13780,TALAIGUA NUEVO,2013,92.18,10.51
507,13,BOLÍVAR,13780,TALAIGUA NUEVO,2014,100.0,46.5
508,13,BOLÍVAR,13780,TALAIGUA NUEVO,2015,100.0,46.52
509,13,BOLÍVAR,13780,TALAIGUA NUEVO,2016,52.47,46.51
510,13,BOLÍVAR,13780,TALAIGUA NUEVO,2017,52.5,46.51
511,13,BOLÍVAR,13780,TALAIGUA NUEVO,2018,52.5,46.48
512,13,BOLÍVAR,13780,TALAIGUA NUEVO,2019,66.76,66.76
513,13,BOLÍVAR,13780,TALAIGUA NUEVO,2020,67.92,31.32
514,13,BOLÍVAR,13780,TALAIGUA NUEVO,2021,68.71,31.29
515,13,BOLÍVAR,13810,TIQUISIO,2010,100.0,100.0
516,13,BOLÍVAR,13810,TIQUISIO,2011,100.0,100.0
517,13,BOLÍVAR,13810,TIQUISIO,2012,100.0,100.0
518,13,BOLÍVAR,13810,TIQUISIO,2014,100.0,100.0
519,13,BOLÍVAR,13810,TIQUISIO,2015,100.0,100.0
520,13,BOLÍVAR,13810,TIQUISIO,2016,100.0,0.0
521,13,BOLÍVAR,13810,TIQUISIO,2017,100.0,0.0
522,13,BOLÍVAR,13810,TIQUISIO,2018,100.0,0.0
523,13,BOLÍVAR,13810,TIQUISIO,2019,23.34,0.0
524,13,BOLÍVAR,13810,TIQUISIO,2020,43.77,0.0
525,13,BOLÍVAR,13810,TIQUISIO,2021,43.77,0.0
526,13,BOLÍVAR,13836,TURBACO,2008,89.21,0.0
527,13,BOLÍVAR,13836,TURBACO,2010,83.15,0.0
528,13,BOLÍVAR,13836,TURBACO,2011,87.57,0.0
529,13,BOLÍVAR,13836,TURBACO,2015,0.0,0.0
530,13,BOLÍVAR,13836,TURBACO,2016,0.0,0.0
531,13,BOLÍVAR,13836,TURBACO,2017,0.0,0.0
532,13,BOLÍVAR,13836,TURBACO,2018,0.0,0.0
533,13,BOLÍVAR,13836,TURBACO,2019,0.0,0.0
534,13,BOLÍVAR,13836,TURBACO,2020,0.0,0.0
535,13,BOLÍVAR,13836,TURBACO,2021,0.0,0.0
536,13,BOLÍVAR,13838,TURBANÁ,2008,79.89,68.01
537,13,BOLÍVAR,13838,TURBANÁ,2009,79.44,67.58
538,13,BOLÍVAR,13838,TURBANÁ,2010,78.12,66.47
539,13,BOLÍVAR,13838,TURBANÁ,2013,77.58,77.58
540,13,BOLÍVAR,13838,TURBANÁ,2016,0.0,0.0
541,13,BOLÍVAR,13838,TURBANÁ,2017,0.0,0.0
542,13,BOLÍVAR,13838,TURBANÁ,2019,62.19,0.0
543,13,BOLÍVAR,13838,TURBANÁ,2020,62.35,0.0
544,13,BOLÍVAR,13838,TURBANÁ,2021,62.35,0.0
545,13,BOLÍVAR,13873,VILLANUEVA,2011,46.88,0.0
546,13,BOLÍVAR,13873,VILLANUEVA,2015,83.13,0.0
547,13,BOLÍVAR,13873,VILLANUEVA,2016,83.06,0.0
548,13,BOLÍVAR,13873,VILLANUEVA,2017,83.09,0.0
549,13,BOLÍVAR,13873,VILLANUEVA,2018,69.48,0.0
550,13,BOLÍVAR,13873,VILLANUEVA,2019,77.8,0.0
551,13,BOLÍVAR,13873,VILLANUEVA,2020,77.8,0.0
552,13,BOLÍVAR,13873,VILLANUEVA,2021,77.8,0.0
553,13,BOLÍVAR,13894,ZAMBRANO,2009,83.49,0.0
554,13,BOLÍVAR,13894,ZAMBRANO,2010,82.99,0.0
555,13,BOLÍVAR,13894,ZAMBRANO,2011,68.91,0.0
556,13,BOLÍVAR,13894,ZAMBRANO,2012,85.89,85.89
557,13,BOLÍVAR,13894,ZAMBRANO,2014,78.99,0.0
558,13,BOLÍVAR,13894,ZAMBRANO,2015,100.0,100.0
559,13,BOLÍVAR,13894,ZAMBRANO,2016,84.98,0.0
560,13,BOLÍVAR,13894,ZAMBRANO,2017,85.19,0.0
561,13,BOLÍVAR,13894,ZAMBRANO,2018,84.97,0.0
562,13,BOLÍVAR,13894,ZAMBRANO,2019,84.43,0.0
563,13,BOLÍVAR,13894,ZAMBRANO,2020,84.96,0.0
564,13,BOLÍVAR,13894,ZAMBRANO,2021,84.16,0.0
565,15,BOYACÁ,15000,BOYACÁ,2008,64.34,48.82
566,15,BOYACÁ,15000,BOYACÁ,2009,64.67,50.11
567,15,BOYACÁ,15000,BOYACÁ,2010,58.64,44.18
568,15,BOYACÁ,15000,BOYACÁ,2011,59.63,43.89
569,15,BOYACÁ,15000,BOYACÁ,2012,65.41,49.76
570,15,BOYACÁ,15000,BOYACÁ,2013,70.47,54.39
571,15,BOYACÁ,15000,BOYACÁ,2014,69.13,53.62
572,15,BOYACÁ,15000,BOYACÁ,2015,69.39,52.23
573,15,BOYACÁ,15000,BOYACÁ,2016,66.24,48.9
574,15,BOYACÁ,15000,BOYACÁ,2017,64.67,46.62
575,15,BOYACÁ,15000,BOYACÁ,2018,64.9,46.57
576,15,BOYACÁ,15000,BOYACÁ,2019,69.09,49.47
577,15,BOYACÁ,15000,BOYACÁ,2020,65.64,46.16
578,15,BOYACÁ,15000,BOYACÁ,2021,46.15,30.05
579,15,BOYACÁ,15001,TUNJA,2008,100.0,100.0
580,15,BOYACÁ,15001,TUNJA,2009,100.0,100.0
581,15,BOYACÁ,15001,TUNJA,2010,77.4,76.16
582,15,BOYACÁ,15001,TUNJA,2011,77.67,76.44
583,15,BOYACÁ,15001,TUNJA,2012,100.0,98.12
584,15,BOYACÁ,15001,TUNJA,2013,96.78,93.92
585,15,BOYACÁ,15001,TUNJA,2014,100.0,98.25
586,15,BOYACÁ,15001,TUNJA,2015,86.44,82.76
587,15,BOYACÁ,15001,TUNJA,2016,80.66,77.45
588,15,BOYACÁ,15001,TUNJA,2017,76.01,74.02
589,15,BOYACÁ,15001,TUNJA,2018,74.79,73.17
590,15,BOYACÁ,15001,TUNJA,2019,92.84,90.95
591,15,BOYACÁ,15001,TUNJA,2020,74.19,57.95
592,15,BOYACÁ,15001,TUNJA,2021,0.0,0.0
593,15,BOYACÁ,15022,ALMEIDA,2008,11.58,11.58
594,15,BOYACÁ,15022,ALMEIDA,2009,11.58,11.58
595,15,BOYACÁ,15022,ALMEIDA,2010,5.24,3.38
596,15,BOYACÁ,15022,ALMEIDA,2011,5.29,3.38
597,15,BOYACÁ,15022,ALMEIDA,2012,5.29,3.29
598,15,BOYACÁ,15022,ALMEIDA,2013,11.6,11.6
599,15,BOYACÁ,15022,ALMEIDA,2014,11.6,11.6
600,15,BOYACÁ,15022,ALMEIDA,2015,11.6,11.6
601,15,BOYACÁ,15022,ALMEIDA,2016,44.32,13.57
602,15,BOYACÁ,15022,ALMEIDA,2017,44.32,13.57
603,15,BOYACÁ,15022,ALMEIDA,2018,43.96,13.29
604,15,BOYACÁ,15022,ALMEIDA,2019,44.68,15.84
605,15,BOYACÁ,15022,ALMEIDA,2020,44.68,15.84
606,15,BOYACÁ,15022,ALMEIDA,2021,36.1,15.84
607,15,BOYACÁ,15047,AQUITANIA,2008,91.95,37.29
608,15,BOYACÁ,15047,AQUITANIA,2009,91.26,32.09
609,15,BOYACÁ,15047,AQUITANIA,2010,4.84,4.34
610,15,BOYACÁ,15047,AQUITANIA,2011,4.93,4.41
611,15,BOYACÁ,15047,AQUITANIA,2012,3.73,3.43
612,15,BOYACÁ,15047,AQUITANIA,2013,99.59,93.22
613,15,BOYACÁ,15047,AQUITANIA,2014,4.88,4.32
614,15,BOYACÁ,15047,AQUITANIA,2015,4.98,4.42
615,15,BOYACÁ,15047,AQUITANIA,2016,4.75,4.24
616,15,BOYACÁ,15047,AQUITANIA,2017,4.75,4.24
617,15,BOYACÁ,15047,AQUITANIA,2018,4.75,4.24
618,15,BOYACÁ,15047,AQUITANIA,2019,34.19,7.03
619,15,BOYACÁ,15047,AQUITANIA,2020,4.69,4.19
620,15,BOYACÁ,15047,AQUITANIA,2021,18.65,7.88
621,15,BOYACÁ,15051,ARCABUCO,2008,27.7,9.64
622,15,BOYACÁ,15051,ARCABUCO,2009,57.14,28.37
623,15,BOYACÁ,15051,ARCABUCO,2010,99.95,23.9
624,15,BOYACÁ,15051,ARCABUCO,2011,58.08,30.42
625,15,BOYACÁ,15051,ARCABUCO,2012,58.08,30.42
626,15,BOYACÁ,15051,ARCABUCO,2013,58.08,30.42
627,15,BOYACÁ,15051,ARCABUCO,2014,58.08,30.42
628,15,BOYACÁ,15051,ARCABUCO,2015,50.94,26.68
629,15,BOYACÁ,15051,ARCABUCO,2016,49.65,25.69
630,15,BOYACÁ,15051,ARCABUCO,2017,59.15,21.74
631,15,BOYACÁ,15051,ARCABUCO,2019,59.7,22.22
632,15,BOYACÁ,15051,ARCABUCO,2020,59.7,22.22
633,15,BOYACÁ,15051,ARCABUCO,2021,59.7,22.22
634,15,BOYACÁ,15087,BELÉN,2008,99.96,49.01
635,15,BOYACÁ,15087,BELÉN,2009,48.94,48.94
636,15,BOYACÁ,15087,BELÉN,2010,99.96,49.37
637,15,BOYACÁ,15087,BELÉN,2011,99.96,49.35
638,15,BOYACÁ,15087,BELÉN,2012,99.96,49.48
639,15,BOYACÁ,15087,BELÉN,2013,99.58,49.56
640,15,BOYACÁ,15087,BELÉN,2014,99.59,50.67
641,15,BOYACÁ,15087,BELÉN,2015,98.64,50.18
642,15,BOYACÁ,15087,BELÉN,2016,50.94,50.94
643,15,BOYACÁ,15087,BELÉN,2017,99.54,18.53
644,15,BOYACÁ,15087,BELÉN,2018,99.57,18.43
645,15,BOYACÁ,15087,BELÉN,2019,99.37,19.55
646,15,BOYACÁ,15087,BELÉN,2020,98.08,20.49
647,15,BOYACÁ,15087,BELÉN,2021,98.07,20.49
648,15,BOYACÁ,15090,BERBEO,2008,98.76,17.96
649,15,BOYACÁ,15090,BERBEO,2009,99.79,25.15
650,15,BOYACÁ,15090,BERBEO,2010,100.0,25.36
651,15,BOYACÁ,15090,BERBEO,2011,99.79,25.47
652,15,BOYACÁ,15090,BERBEO,2012,100.0,25.57
653,15,BOYACÁ,15090,BERBEO,2013,100.0,27.8
654,15,BOYACÁ,15090,BERBEO,2014,100.0,28.5
655,15,BOYACÁ,15090,BERBEO,2015,100.0,28.5
656,15,BOYACÁ,15090,BERBEO,2016,99.77,28.17
657,15,BOYACÁ,15090,BERBEO,2017,26.33,2.66
658,15,BOYACÁ,15090,BERBEO,2018,26.16,2.65
659,15,BOYACÁ,15090,BERBEO,2019,18.49,18.49
660,15,BOYACÁ,15090,BERBEO,2020,50.69,17.2
661,15,BOYACÁ,15090,BERBEO,2021,50.77,15.0
662,15,BOYACÁ,15092,BETÉITIVA,2008,1.82,1.82
663,15,BOYACÁ,15092,BETÉITIVA,2010,2.73,1.6
664,15,BOYACÁ,15092,BETÉITIVA,2011,2.73,1.6
665,15,BOYACÁ,15092,BETÉITIVA,2012,4.29,2.37
666,15,BOYACÁ,15092,BETÉITIVA,2013,4.29,2.37
667,15,BOYACÁ,15092,BETÉITIVA,2014,5.22,3.48
668,15,BOYACÁ,15092,BETÉITIVA,2015,5.22,3.48
669,15,BOYACÁ,15092,BETÉITIVA,2016,5.25,3.48
670,15,BOYACÁ,15092,BETÉITIVA,2017,2.24,2.24
671,15,BOYACÁ,15092,BETÉITIVA,2018,2.24,2.24
672,15,BOYACÁ,15092,BETÉITIVA,2019,2.26,2.26
673,15,BOYACÁ,15092,BETÉITIVA,2020,2.29,2.29
674,15,BOYACÁ,15092,BETÉITIVA,2021,2.29,2.29
675,15,BOYACÁ,15097,BOAVITA,2008,15.71,11.65
676,15,BOYACÁ,15097,BOAVITA,2009,12.85,12.85
677,15,BOYACÁ,15097,BOAVITA,2010,11.27,11.27
678,15,BOYACÁ,15097,BOAVITA,2011,10.99,10.97
679,15,BOYACÁ,15097,BOAVITA,2012,64.58,64.58
680,15,BOYACÁ,15097,BOAVITA,2013,69.76,69.76
681,15,BOYACÁ,15097,BOAVITA,2014,63.74,63.74
682,15,BOYACÁ,15097,BOAVITA,2015,63.04,63.04
683,15,BOYACÁ,15097,BOAVITA,2016,62.05,62.05
684,15,BOYACÁ,15097,BOAVITA,2017,24.2,24.2
685,15,BOYACÁ,15097,BOAVITA,2018,24.2,24.2
686,15,BOYACÁ,15097,BOAVITA,2019,34.5,24.53
687,15,BOYACÁ,15097,BOAVITA,2020,24.68,16.32
688,15,BOYACÁ,15097,BOAVITA,2021,73.41,39.04
689,15,BOYACÁ,15104,BOYACÁ,2008,100.0,9.13
690,15,BOYACÁ,15104,BOYACÁ,2009,100.0,9.29
691,15,BOYACÁ,15104,BOYACÁ,2010,48.99,10.24
692,15,BOYACÁ,15104,BOYACÁ,2011,49.05,9.94
693,15,BOYACÁ,15104,BOYACÁ,2012,53.91,17.34
694,15,BOYACÁ,15104,BOYACÁ,2013,100.0,100.0
695,15,BOYACÁ,15104,BOYACÁ,2014,100.0,100.0
696,15,BOYACÁ,15104,BOYACÁ,2015,100.0,0.0
697,15,BOYACÁ,15104,BOYACÁ,2016,99.31,21.99
698,15,BOYACÁ,15104,BOYACÁ,2017,99.52,22.2
699,15,BOYACÁ,15104,BOYACÁ,2018,82.34,16.46
700,15,BOYACÁ,15104,BOYACÁ,2019,82.43,10.64
701,15,BOYACÁ,15104,BOYACÁ,2020,98.04,11.09
702,15,BOYACÁ,15104,BOYACÁ,2021,0.0,0.0
703,15,BOYACÁ,15106,BRICEÑO,2008,67.15,30.81
704,15,BOYACÁ,15106,BRICEÑO,2009,62.33,29.96
705,15,BOYACÁ,15106,BRICEÑO,2010,62.33,29.96
706,15,BOYACÁ,15106,BRICEÑO,2011,62.64,29.89
707,15,BOYACÁ,15106,BRICEÑO,2012,62.05,29.91
708,15,BOYACÁ,15106,BRICEÑO,2013,62.05,29.91
709,15,BOYACÁ,15106,BRICEÑO,2014,62.1,26.94
710,15,BOYACÁ,15106,BRICEÑO,2015,57.77,16.08
711,15,BOYACÁ,15106,BRICEÑO,2016,58.13,16.25
712,15,BOYACÁ,15106,BRICEÑO,2017,57.38,16.12
713,15,BOYACÁ,15106,BRICEÑO,2018,57.1,14.49
714,15,BOYACÁ,15106,BRICEÑO,2019,18.51,9.01
715,15,BOYACÁ,15106,BRICEÑO,2020,59.89,25.9
716,15,BOYACÁ,15106,BRICEÑO,2021,70.68,39.88
717,15,BOYACÁ,15109,BUENAVISTA,2008,5.57,5.57
718,15,BOYACÁ,15109,BUENAVISTA,2010,6.16,6.16
719,15,BOYACÁ,15109,BUENAVISTA,2011,6.13,6.13
720,15,BOYACÁ,15109,BUENAVISTA,2012,7.04,7.04
721,15,BOYACÁ,15109,BUENAVISTA,2013,7.11,7.11
722,15,BOYACÁ,15109,BUENAVISTA,2014,7.37,7.37
723,15,BOYACÁ,15109,BUENAVISTA,2015,6.34,6.31
724,15,BOYACÁ,15109,BUENAVISTA,2016,6.59,6.59
725,15,BOYACÁ,15109,BUENAVISTA,2018,7.84,7.84
726,15,BOYACÁ,15109,BUENAVISTA,2019,7.79,7.79
727,15,BOYACÁ,15109,BUENAVISTA,2020,7.79,7.79
728,15,BOYACÁ,15109,BUENAVISTA,2021,7.79,7.79
729,15,BOYACÁ,15114,BUSBANZÁ,2008,100.0,33.96
730,15,BOYACÁ,15114,BUSBANZÁ,2009,100.0,100.0
731,15,BOYACÁ,15114,BUSBANZÁ,2010,100.0,100.0
732,15,BOYACÁ,15114,BUSBANZÁ,2011,100.0,100.0
733,15,BOYACÁ,15114,BUSBANZÁ,2012,100.0,100.0
734,15,BOYACÁ,15114,BUSBANZÁ,2013,100.0,93.25
735,15,BOYACÁ,15114,BUSBANZÁ,2014,100.0,33.17
736,15,BOYACÁ,15114,BUSBANZÁ,2016,100.0,41.64
737,15,BOYACÁ,15114,BUSBANZÁ,2017,99.65,41.2
738,15,BOYACÁ,15114,BUSBANZÁ,2018,99.7,35.14
739,15,BOYACÁ,15114,BUSBANZÁ,2019,99.7,36.86
740,15,BOYACÁ,15114,BUSBANZÁ,2020,99.69,43.3
741,15,BOYACÁ,15114,BUSBANZÁ,2021,97.37,100.0
742,15,BOYACÁ,15131,CALDAS,2008,20.21,10.68
743,15,BOYACÁ,15131,CALDAS,2009,20.21,10.68
744,15,BOYACÁ,15131,CALDAS,2010,6.16,6.16
745,15,BOYACÁ,15131,CALDAS,2011,6.16,6.16
746,15,BOYACÁ,15131,CALDAS,2012,6.06,6.06
747,15,BOYACÁ,15131,CALDAS,2013,8.73,8.73
748,15,BOYACÁ,15131,CALDAS,2014,13.54,13.54
749,15,BOYACÁ,15131,CALDAS,2015,13.54,13.54
750,15,BOYACÁ,15131,CALDAS,2016,79.08,13.54
751,15,BOYACÁ,15131,CALDAS,2017,79.08,13.54
752,15,BOYACÁ,15131,CALDAS,2018,79.08,13.54
753,15,BOYACÁ,15131,CALDAS,2019,79.67,15.59
754,15,BOYACÁ,15131,CALDAS,2020,100.0,8.85
755,15,BOYACÁ,15131,CALDAS,2021,79.67,15.59
756,15,BOYACÁ,15135,CAMPOHERMOSO,2008,64.44,52.41
757,15,BOYACÁ,15135,CAMPOHERMOSO,2009,98.01,53.9
758,15,BOYACÁ,15135,CAMPOHERMOSO,2010,45.41,18.43
759,15,BOYACÁ,15135,CAMPOHERMOSO,2011,45.88,18.59
760,15,BOYACÁ,15135,CAMPOHERMOSO,2012,17.32,17.52
761,15,BOYACÁ,15135,CAMPOHERMOSO,2013,99.16,52.19
762,15,BOYACÁ,15135,CAMPOHERMOSO,2014,96.75,46.47
763,15,BOYACÁ,15135,CAMPOHERMOSO,2016,0.0,0.0
764,15,BOYACÁ,15135,CAMPOHERMOSO,2021,0.0,0.0
765,15,BOYACÁ,15162,CERINZA,2008,11.36,11.36
766,15,BOYACÁ,15162,CERINZA,2009,11.36,11.36
767,15,BOYACÁ,15162,CERINZA,2010,11.36,11.36
768,15,BOYACÁ,15162,CERINZA,2011,11.45,11.45
769,15,BOYACÁ,15162,CERINZA,2012,11.4,11.4
770,15,BOYACÁ,15162,CERINZA,2013,11.58,11.58
771,15,BOYACÁ,15162,CERINZA,2014,11.58,11.58
772,15,BOYACÁ,15162,CERINZA,2015,11.58,11.58
773,15,BOYACÁ,15162,CERINZA,2016,11.58,11.58
774,15,BOYACÁ,15162,CERINZA,2017,27.75,40.22
775,15,BOYACÁ,15162,CERINZA,2019,24.24,38.5
